Country Block_2,Number of Posts,Percentage of Following,Is Business Account,Class,Country Block_1,Is Professional Account,Sex,Is Joined Recently,Is Verified,Is Private,Length of Username,Number of Video Posts,Length of Biography,Mean Post Likes,Number of Mutual Followers,Number of Followers
0.0,0.542417884255494,0.8253368114849798,0.0,0,1,1,1,0,1,1,63.695227815114045,117.38227653250752,-73.8260231132505,105.18596703700916,58.48824175209253,43.42038196387003
0.0,0.5257351898384872,0.776289176895983,0.0,1,0,1,0,1,1,1,94.38505612348288,51.43511253669385,31.867976645540253,138.31538372114989,84.36022450802918,60.21756675602724
0.0,0.532433235547045,0.8185326852196669,0.0,1,0,1,0,1,0,1,77.7317461885665,-55.01068294938523,155.6704952142893,45.8320672571576,52.04917761100872,64.82444963694675
0.0,0.5507977725231644,0.7486410488981511,0.0,1,0,1,0,1,0,0,79.67296687763312,288.3650047869661,106.57043932581068,65.4133062483506,122.77633381459506,44.93074378016641
0.0,0.5682534669388967,0.8101281845265248,1.0,1,1,1,0,1,1,1,152.0861887281201,219.8563612039824,-70.1133663301959,32.900043938217884,26.44596644541766,45.52841381513882
0.0,0.6455884774552729,0.8276341706936691,0.0,0,0,0,0,1,1,1,61.52167018378754,18.793540325875373,42.53074079523004,-16.189580668358616,84.09411216335565,59.002567178036536
0.0,0.5967479241138195,0.8765781920185788,0.0,0,1,1,1,0,1,1,62.41394583942797,17.3329848645019,99.98301464842508,17.47133976712793,40.86146367394424,81.31030847738693
0.0,0.813718692995253,0.7921231559304946,1.0,1,0,1,0,1,0,1,77.23260043734037,125.68303133183775,87.02291349687845,161.20888185070407,100.53855388899802,62.64792012527303
0.0,0.5872654070045314,0.8097517588387869,0.0,1,1,1,0,1,0,1,74.65744444718743,105.03351619125412,114.96529976184442,29.52372379426888,93.95715455790126,35.41221932945087
0.0,0.5391339875744265,0.7318178136023694,0.0,0,1,1,0,1,0,1,59.31988682119356,73.89823121222622,152.52896221607512,130.63174670548176,95.4942411001444,58.5694008887632
0.0,0.6126937359316786,0.7867977207799169,0.0,1,0,1,0,0,0,1,6.96720642266655,83.65811350365524,122.75918333923582,112.48730858420336,110.66004166191216,49.09015233209702
0.0,0.5697001572368505,0.7981965028647682,0.0,1,1,1,0,1,0,1,37.62515083508381,119.91957980361002,63.3848291507967,-64.1640605523239,83.31369799316796,91.62492841257124
0.0,0.7498604136941092,0.7742976071083046,1.0,0,1,1,1,1,0,1,63.386853241216,19.37199097418576,164.6703773292844,-31.42617430048716,23.15764622768497,60.7909151876764
0.0,0.642883536943364,0.7857101553667332,1.0,1,1,1,0,1,0,0,74.2633821720808,68.94333759089888,98.26963316150275,112.17839482611885,37.89708975201456,89.06853833262173
0.0,0.6015840887849468,0.7727230835001545,0.0,1,0,1,1,1,1,1,59.44173076797538,184.08577932107093,57.15552456100117,8.941505229340258,132.16080577228487,14.555835560996858
0.0,0.538382247744325,0.7780695826336421,0.0,1,0,1,0,1,0,1,-56.91186813362306,103.53995356498623,182.4634934127112,118.24535510141976,120.09213308266804,77.33034072532902
0.0,0.5576037827913518,0.8090955933593105,0.0,1,0,1,0,1,0,1,119.24743659341854,109.30186587636202,17.384048943657945,-102.93218135134708,81.65283857000249,133.94781534743422
0.0,0.5237165668543188,0.8282703166510159,1.0,0,0,1,1,0,1,1,63.45341320716023,-10.433719529711418,95.58338207072975,49.32521471291091,48.67139755831727,89.6408393474421
0.0,0.5814499666627505,0.8216494287603988,0.0,1,0,1,0,1,1,1,-77.9580071599431,127.77688328984364,177.33708493107508,75.18939311136765,100.2556387737332,4.513413474258041
0.0,0.7843846458385111,0.7535788274301138,0.0,1,0,1,0,1,0,1,-113.53890113962922,83.75816724993105,97.69723827043214,-167.86284987767775,64.2260277266631,117.27840688399242
0.0,0.5823917754836875,0.7997998260562703,0.0,0,1,1,0,1,1,1,66.59611651667835,53.7665584845075,117.41862097546532,39.26929263041765,114.24612098222411,124.1856641599646
0.0,0.5507331488692324,0.810744305735259,1.0,0,1,1,1,1,1,0,65.18416439986137,8.829038315461382,182.32857559259787,55.97146923246135,121.83707514139878,103.47542340825676
0.0,0.5599520254972089,0.7887933264632633,0.0,1,1,1,0,1,0,1,-8.806285622810826,97.03714437374325,50.1593143485556,67.97186486243982,149.51873935241645,-40.30280628578664
0.0,0.5371729832948888,0.8135870875089689,1.0,0,1,1,1,1,1,1,59.40802680501987,-14.044843134822742,49.841264838121575,77.73046989761168,42.75214234089752,79.73035208363437
0.0,0.6169099289956556,0.7832729504916424,1.0,0,0,1,1,1,0,1,60.585727262991696,59.82363093113126,131.34003425873547,49.586089632665846,-80.69263148437996,71.08719294245266
0.0,0.5780680358678082,0.7651899113462527,1.0,0,1,1,0,1,1,1,58.66976313355579,17.745199048357176,160.24691807857275,124.9534215605112,76.93253423241046,68.6818958305998
0.0,0.5235115586760021,0.8121501729774699,1.0,0,0,1,0,1,0,1,61.472963998907325,38.53330099569475,108.93668794320986,90.33245092991125,26.128624241531043,96.35286293902196
0.0,0.5242489905108064,0.7988502032792273,1.0,0,1,1,1,1,1,1,60.85245493398294,32.37576401783134,45.61253959373051,52.21240716248569,18.805006633281028,99.08422984818468
0.0,0.5206301054628322,0.7803068066266992,1.0,0,1,1,1,1,1,1,61.25787364477559,-8.768175680585188,108.21158152874597,36.91674996375452,2.425136934433993,77.81293420232167
0.0,0.5402919420482393,0.7573750185813736,0.0,1,1,1,1,1,0,0,-85.51830726359088,-7.885566534023681,95.26252295788392,117.99136543087472,100.61700881820263,-34.412631617596944
0.0,0.670857081993473,0.7912957981862303,0.0,0,1,1,0,1,0,1,65.41900522974868,57.44449587344708,135.04098416832272,134.13552943400498,120.4331822288452,109.05634952841376
0.0,0.5265241381596398,0.7657087593139715,0.0,1,0,1,1,1,0,1,158.39838979965458,128.07549685493674,53.64281381605691,-122.41712428477254,10.92651893070166,138.82057976078073
0.0,0.5498332255315966,0.782373709013795,1.0,0,1,1,1,0,0,0,59.76615758020189,34.81633843198282,100.30609271157788,30.5120198712014,17.724290918667254,88.5553431463801
0.0,0.7066945811458246,0.8024267198246458,1.0,1,0,1,0,1,0,1,-21.540658809496435,68.86915440004967,75.017975069296,146.23147920897748,61.47294333252066,69.1751305579833
0.0,0.7383453616410227,0.8280964131647037,1.0,0,0,1,0,1,1,1,63.61345196737567,95.1138414711908,96.29067423481298,69.27119548460301,54.68499544271469,20.3814645542425
0.0,0.587874454640862,0.8252047088374598,0.0,1,0,1,1,1,0,0,-73.9545166708232,195.13659562692652,90.76532861053526,112.95307069793098,100.57331519716216,-47.14747624826089
0.0,0.5838109292841694,0.8214222426198082,0.0,1,0,1,0,1,0,1,199.4739767107505,77.87096553486276,85.35495939945936,-99.64898803271598,43.02420493646245,35.39083313027877
0.0,0.5568790430576421,0.8224047100345984,1.0,0,1,1,1,1,1,1,62.892845552401816,20.37912999807409,172.31830521522895,75.08226948412901,63.00152650065681,84.67465795110789
0.0,0.544227449439652,0.7767077430639605,0.0,1,0,1,0,0,0,0,48.039623018954266,100.49251087300534,31.2508541038697,31.19754667044453,94.368946275323,7.610989931415922
0.0,0.744052599713492,0.8678486390052361,0.0,0,1,1,0,1,0,1,62.647513176978656,76.24024132699958,127.74023059126996,69.97774409032499,77.29629870861828,59.5437743696401
0.0,0.7585171170735906,0.8488000787767119,1.0,0,1,1,0,1,0,1,63.58553622044911,20.549296823822026,58.95192991276575,-24.889715194047696,78.04817513001066,80.9868190874001
0.0,0.6784042844943688,0.7911434395715768,0.0,1,0,1,0,1,1,1,10.954805615146846,112.79573940873657,23.872234281670657,159.34493413498296,38.603554399001375,76.61539108364548
0.0,0.5341606431656897,0.8078643566502792,1.0,1,0,1,0,1,0,1,118.7290965619276,105.76458941145351,12.673062710054822,72.6209825516735,105.91662501855902,-5.0919926566576805
0.0,0.5951075013814218,0.7281080159727081,1.0,0,1,1,1,0,0,0,64.37824599112177,77.9903674526254,117.3906374940998,156.04188713085787,44.33278081650222,44.20243475338106
0.0,0.5902841154177083,0.741139729716831,0.0,0,1,1,1,1,0,1,61.25283167386375,-13.561875269794475,55.641802709636,92.2984326614124,-13.810749951777892,104.92153497646804
0.0,0.5309565893536478,0.7388461202430441,0.0,0,0,1,1,1,1,1,64.36315072432323,1.5994000146837806,84.56387056794212,60.71596322601211,23.1621138230125,128.38556253117378
0.0,0.6759750047616375,0.8128263052740168,1.0,0,1,1,1,1,0,1,61.47171523310168,-31.007866799994005,220.838572895126,-34.449793560172964,29.717491779693496,1.8087819579089484
0.0,0.5794206775136028,0.7922084775443854,0.0,1,0,1,1,1,0,1,-78.95515670604073,108.10054149456212,60.20592380940023,35.447150473514455,60.407331646520845,39.44395357865184
0.0,0.6075477559450573,0.7924763939758321,0.0,0,1,1,1,0,1,1,60.83346162633751,22.938239725838933,181.42432003731216,45.93669786223671,33.577464919183114,109.46690021890628
0.0,0.5847449671055193,0.7324592559456765,0.0,1,0,1,1,1,1,1,77.29633153100573,222.08705324855745,188.96560232781647,15.403265150624826,101.30189374513095,52.38201411012236
0.0,0.685774404743268,0.837422044932857,0.0,1,0,1,0,1,1,0,139.36517116817208,161.53975303445694,104.13052097561136,91.73781039240244,51.34204180498578,152.98387034266364
0.0,0.545097640584446,0.8121803619724681,0.0,1,0,1,0,0,1,1,5.748245111672532,86.1152201446129,156.9824920141887,-1.165289323835239,19.845624484647217,110.2738525608578
0.0,0.6020360059734011,0.7932482036192966,0.0,1,0,1,0,1,1,1,38.08697508058604,144.61396893398037,115.34308411387984,29.070963763512708,104.62455937151064,70.23629884903349
0.0,0.5939950235359611,0.7949891053005413,1.0,0,1,0,1,1,1,1,60.231446213146114,54.47074128101443,123.62268822005214,88.60945945464627,128.17052525222277,76.65077263551953
0.0,0.7372516014673821,0.7891829897737841,1.0,0,0,1,1,1,0,1,61.1802028328013,137.66588749484356,112.95566917631564,42.20230903981994,-35.8821015385129,59.987409454093424
0.0,0.6558704910320236,0.8051110567762041,0.0,0,1,1,1,1,1,0,61.83925359399431,71.52776316236941,55.23832369600177,152.97228942944156,1.949180077593354,97.58860349557158
0.0,0.6199883298573151,0.8328742531624885,0.0,0,0,1,1,1,0,0,63.053524168038095,-28.880487095476028,30.51999041704741,3.691949103895752,-1.5087351252675134,78.95435925033917
0.0,0.7067438309322714,0.8409065929024702,1.0,0,1,1,0,0,1,1,61.65977428057711,-5.923524881873469,112.43557400101992,-24.250811240531007,64.96221698185938,120.9804382007813
0.0,0.5368012689390436,0.7698819119214921,0.0,0,1,0,0,0,0,1,62.55940343624745,73.35839492287265,76.45108087495734,64.78130098638854,87.21936099742598,83.95927112443464
0.0,0.5965961380967273,0.7875446253864244,0.0,1,0,1,0,1,1,1,69.99603926749616,120.48671047990334,50.33211659069404,103.61112588234803,101.98954110353183,-38.47747554169041
0.0,0.7148992325800506,0.8272874379554517,0.0,0,0,1,1,1,1,1,57.62518856569022,69.38456148002112,92.0619340449855,3.360360013616628,-3.448708829169909,66.92909035101506
0.0,0.6107095200176281,0.7649198756600181,0.0,0,0,1,1,1,1,1,62.37203709498352,19.52736622271878,157.60875222547466,72.53346543399967,158.59736178738603,92.64316810781274
0.0,0.6083172339608686,0.8372953296492978,0.0,0,1,1,0,1,1,1,62.395636739271765,18.980818579078303,169.2688414155324,41.644447263304045,27.495279198657848,50.32580938731992
0.0,0.6707379919244951,0.7858292533965782,1.0,1,0,1,1,1,1,0,166.6686800715445,99.8746771258296,35.730807529426976,-5.868756893835659,107.82565841183008,81.37273498613195
0.0,0.6821248446723593,0.7882219496411207,0.0,1,0,1,0,1,0,1,82.89827587335046,97.02066203248236,77.68480134883752,77.59799364265372,35.86937872690339,20.45448251917413
0.0,0.7207360645648203,0.7683929094546669,0.0,0,1,1,1,1,1,1,62.01190122407563,78.8192719006212,136.8478440020581,85.45912783713328,99.97832921368176,91.72590561952715
0.0,0.6336668489027825,0.8247092334311137,1.0,0,1,0,0,1,1,1,62.968475303742565,30.45150438713917,84.86505297998718,143.5486692426355,116.23698242458435,112.98385592670664
0.0,0.5715043012528257,0.8430066564842787,0.0,1,0,1,0,1,0,1,68.28180238817133,173.84645008144963,97.61127828319827,37.71768280882527,47.27105335599387,42.8085271802027
0.0,0.5376935100103157,0.7897427961788591,1.0,1,0,1,0,1,1,1,48.147572549361,115.86696131694788,139.6918466457529,6.6145044086523725,52.39051860928407,36.96687560205574
0.0,0.5681841221723484,0.759633288335272,0.0,0,1,0,1,1,0,1,62.461708289365845,30.445009984738,-20.0344693688577,91.61432199297457,204.4584406833043,73.89812374933682
0.0,0.5796302933536137,0.7720308799845174,1.0,1,0,1,0,1,0,1,125.8540571869828,96.15181161738673,119.59771272841608,142.67817807043434,119.8689696557712,-9.32635336227152
0.0,0.5553790901083501,0.7581724919964934,0.0,1,0,1,1,1,0,1,2.122240680644204,73.15980098893118,203.9474253164796,85.80242598817779,54.42168091044668,69.97179971060228
0.0,0.5928651293644741,0.7955203529916243,1.0,0,1,0,1,1,1,1,57.59156829971237,-23.09865587821109,128.51957844361874,39.8118840346978,89.19628750362432,41.65128372742253
0.0,0.5591239906391872,0.839190941918388,0.0,0,0,1,1,1,0,1,63.69211427958607,27.893942123335663,224.59494397535715,17.024072931899774,117.21051648254054,92.55773816443426
0.0,0.5632087799278692,0.7387524111056653,0.0,0,0,1,1,0,0,0,62.8011217417155,-13.128267270001617,171.60828147623783,8.663717696682141,118.6663736076581,31.68625730771864
0.0,0.5480682448472597,0.8212842582086386,1.0,0,1,1,1,1,1,1,62.79972021563334,35.45219749681345,163.25718766151138,58.85664763799289,130.40054718346653,73.68400280855542
0.0,0.599944407711334,0.7764687224602919,0.0,1,0,1,1,1,1,1,58.90884327412074,62.61666231069161,128.08326007818917,198.83998742952107,77.60039338828747,-19.59058284635183
0.0,0.5356101355491656,0.7632229467987489,1.0,0,0,1,1,1,0,1,60.62794509432898,84.68656884498681,115.42274629390448,9.557721615262338,36.119577012363024,61.11776550264237
0.0,0.6933905018290449,0.7419672779037061,0.0,1,0,1,0,1,1,1,-121.2545044875435,105.02111650849392,64.30963254500516,117.10510003064178,64.03088364027526,59.416486987310535
0.0,0.5287384946336342,0.8270656139788457,1.0,0,0,0,1,1,1,0,62.59192927007811,117.22999136316764,9.996715334918704,149.60577734508888,29.434709250123905,29.03073201486536
0.0,0.675916329601522,0.8547448841525216,0.0,0,1,1,1,0,0,1,61.98152613150761,33.08801943932173,112.24526538250234,-35.020013621772506,-1.8178893811037184,83.56278171491206
0.0,0.6463039235539397,0.7789224456569148,1.0,0,1,0,1,0,1,1,62.87613968767357,48.3323816738598,97.10510263511836,65.79787515234912,-36.914763077027885,60.30694644294284
0.0,0.5855962519996972,0.7623804814783514,1.0,0,0,1,1,1,0,0,61.59469149717152,29.091569723903103,209.3852551319602,-45.47866032494345,-91.6599631342302,34.637572889328425
0.0,0.8539796616010096,0.7970884300298883,1.0,0,1,0,1,1,1,1,61.84023795151948,26.513051941984987,39.29120820594041,68.83821230514981,98.468893584999,31.7825556089464
0.0,0.5289917213660834,0.8447148609072102,0.0,1,0,1,1,0,0,1,83.22302363359827,97.18391194724715,-4.146039825168174,126.73425401787624,82.18756887040384,54.35004752865323
0.0,0.6239733194845354,0.8172641065454409,1.0,1,0,1,0,1,0,0,84.25738645475775,125.390668240904,111.1643507041292,-59.08495362639488,50.76829488759621,114.58830347723544
0.0,0.7126594577556151,0.8330432204940881,0.0,1,1,1,0,1,0,1,101.60641261967385,166.96138705290824,142.94294164857604,-118.23590573542523,89.09241363108097,22.767576722696848
0.0,0.6045886090269961,0.7895175563879037,0.0,1,0,1,0,1,0,1,102.17609602902404,171.42587603798432,-24.95281142544416,7.585983129185031,62.80443637715278,115.37993783178356
0.0,0.6468657121000674,0.7430435107478011,0.0,0,1,1,0,1,0,1,64.29859648239108,88.80469154678906,172.44811766641817,40.206209229862296,7.867139434968724,37.94253447804346
0.0,0.5586653240071995,0.8666188486121202,0.0,0,1,1,0,1,0,1,58.919065307118814,36.14807726812924,105.9297367497776,23.936632833588405,39.75985932952136,68.48552097397095
0.0,0.5264726361754913,0.768094708623901,0.0,1,0,1,0,1,0,1,38.49136950157477,177.9159920414679,46.54032188792438,-29.14390287221906,78.75449146613064,-15.051042120617758
0.0,0.7294583563386621,0.8120490795531077,1.0,0,1,1,1,1,0,1,60.90803397528499,28.98236299023916,37.68685965197481,-39.41480252982265,37.68342607132045,117.86932991942948
0.0,0.620089994440683,0.833261023959736,0.0,0,1,1,0,1,0,1,59.54893057936139,60.5319736237815,97.81113693241268,49.33251492874894,-9.226633708407933,74.00665561977262
0.0,0.8020953228344243,0.7916566261843061,0.0,0,1,1,0,1,1,1,59.85680085758733,106.43803020906536,84.18004022833753,99.88494248402856,117.52438880713063,69.90230859077457
0.0,0.6178647152619707,0.7132537417619955,0.0,1,0,1,0,1,1,1,287.1997704946458,30.53098805132377,-9.380942042746485,168.7632058591044,93.92361918095104,-36.3158205332926
0.0,0.5662106843255496,0.7914760318263188,1.0,0,1,0,1,1,0,1,62.4128665742505,81.86255098617735,179.58137312547026,67.84937211935592,49.532431421127065,102.51659811464047
0.0,0.5363310014906384,0.7669783548162408,0.0,0,0,0,1,0,1,1,59.53306841516941,43.062230104317685,160.6902789248825,37.7373160595382,16.12381937496449,101.90877220525068
0.0,0.5878016477976993,0.7476368260638253,0.0,1,0,1,0,1,0,1,97.19661225048657,173.2623522941786,13.712378654679156,39.56576940053262,59.281499429126086,38.80466064717749
0.0,0.5657471582595881,0.8151405609523721,0.0,1,0,1,0,1,0,1,149.3092147740445,177.02331899217353,14.550497906769024,35.048391734185415,82.12874885979102,-0.6265216806222753
0.0,0.5426298261296544,0.8181589584186341,1.0,0,1,0,1,1,1,1,62.87420742937324,59.38206717484604,-16.67689765110599,46.25624851394581,-85.8699089637494,137.16781382937938
0.0,0.6549379897323753,0.762970299208397,0.0,0,1,1,1,1,1,1,64.8594160015976,18.943001306269817,101.73525342791945,57.81820099378346,2.1819854494589634,75.75096777337801
0.0,0.5798161098614102,0.8006518689222678,1.0,1,0,1,0,1,1,1,-119.49081643740756,105.62173288891552,77.1049972242034,-87.93362402412808,127.21450356479993,38.72492921197051
0.0,0.6005795061967563,0.8011827998799498,0.0,1,0,1,1,1,0,1,63.064537546785225,84.58047051117694,38.698318139163405,120.05403460536486,40.68274416408691,111.7046996742998
0.0,0.9217824272220276,0.8167198824889185,0.0,1,0,1,0,1,0,1,-1.730543914334007,67.14147096005289,165.78675892770298,238.7298073172438,46.7879978337471,63.37062465425162
0.0,0.6043519638844896,0.8372434538110252,1.0,0,1,1,0,0,0,1,60.83554217666909,37.89648304442798,85.174065118985,56.64022020722688,30.29996831932113,101.78528545728555
0.0,0.6183143743752672,0.7736133306811299,0.0,0,0,1,1,1,0,1,61.01030390182312,19.95033135995429,28.22374502991856,0.0750512134747651,9.808656862896616,51.10450893203192
0.0,0.6158098410209767,0.8100008609053553,0.0,0,1,1,0,1,1,1,62.16799079287412,111.90329648940158,159.5352978134387,108.83617758601036,87.43743911188113,92.29195281522628
0.0,0.7057826677214847,0.7605932922060633,0.0,1,1,1,0,1,1,0,-75.55989498024825,123.8592447365912,7.459857406439568,-7.566241673545484,53.456311530092606,3.159984153659437
0.0,0.5760960266160632,0.7978129746299595,0.0,0,1,1,1,1,1,1,61.1189299809736,21.08715975559478,124.2302928674251,22.064265517918194,-101.63337505514238,94.28525559371928
0.0,0.5788033644907774,0.805139153197258,0.0,0,1,1,1,0,1,1,62.137287524519294,58.66218318708133,61.37139879215446,46.12929992205788,62.151166887913405,33.878758314936185
0.0,0.6004834231767472,0.7990635091301663,1.0,0,1,0,1,1,0,1,59.14837826032648,71.01017064860363,94.05518916232975,146.40173504374656,43.45235404520953,30.45391208482801
0.0,0.6309741284497106,0.747748844425718,0.0,1,0,1,1,1,0,1,91.76402775137554,112.36562450705236,124.8283031485881,153.75578553238145,34.9342920493849,27.082500019596377
0.0,0.6242382776166163,0.8505952106439302,1.0,1,0,1,1,1,0,1,7.921423472010758,239.02666860542624,157.36266127655017,-38.197414274146965,76.24097193568439,100.89597610201233
0.0,0.5383651226155685,0.8445165056069279,0.0,1,0,1,0,0,1,1,160.01925327147373,69.09177332393097,86.17756051055648,-133.71449828708575,65.78720350669008,88.27955597504263
0.0,0.5753321161630223,0.8053844404957817,0.0,1,0,1,0,1,0,0,20.068598930260784,173.4601918740728,147.35132308453987,-79.5234886618477,56.80972670830072,65.30286751492844
0.0,0.5268492615553028,0.8365335259142735,0.0,0,0,1,1,1,0,1,61.23747525783705,45.42486395273868,132.71725597771905,71.65830224163247,121.56340726374178,57.79531988780568
0.0,0.5562858991335049,0.8159998292408741,0.0,0,1,1,1,1,1,1,61.8367929032491,80.22372009362854,58.01009071882816,132.81298552304102,-76.00129194766612,108.1420167187571
0.0,0.7532896155397218,0.8149618744488367,0.0,0,1,1,1,1,0,1,58.352577476640604,38.59479356847213,113.61947436728582,98.52497328701683,-27.25067266015583,103.01241480772106
0.0,0.5301820806361758,0.8201355520536642,0.0,1,0,1,0,1,0,1,105.28763649025596,72.45512772467048,-45.74203795900824,4.024914715430455,66.4056808826327,73.95640495400588
0.0,0.5613791483305816,0.8083383328755243,1.0,0,1,1,1,0,0,0,63.66686214576429,84.07073477488139,25.23849539234861,-25.05255040833096,-26.20782129713085,52.55361274048168
0.0,0.5491620124447052,0.7436976154681976,0.0,0,1,1,1,1,1,1,62.40256555535792,49.02444201521137,149.74311117811948,37.177306367693575,16.67278680843433,11.12960223676592
0.0,0.5975547497247942,0.8204176386821371,1.0,0,1,0,1,1,1,1,60.538475641634925,17.59577295285986,196.16875762300563,-94.78004701160526,-77.30287807043933,62.5216688131102
0.0,0.5428860026568386,0.7774943857492729,0.0,0,1,1,0,1,1,1,62.83659036154579,23.060131529480007,129.5187139217827,22.41112980443671,27.827576856392334,101.64440532519328
0.0,0.6123327273462666,0.7854797373594754,0.0,1,0,1,0,1,0,1,2.403384114328418,30.96279443023112,34.25106964302192,59.441924352803895,76.24537505677101,-17.34438294702352
0.0,0.5871669127973126,0.8503720782448636,0.0,0,1,1,1,1,0,1,66.91799424713327,65.5759256092283,114.8681950258075,64.88450432727538,85.52252096482485,43.47076938906928
0.0,0.6279900591600428,0.814867738221137,1.0,0,1,0,0,1,0,1,64.21595223095548,15.016966992711772,146.33458935276954,125.16043342866844,4.673573742655243,108.78444395549016
0.0,0.5942724746929905,0.8236841918831566,1.0,1,1,1,1,1,0,1,164.3981530270816,69.25385803574113,129.66899736558284,164.56698797560875,64.56561021659728,29.93423477252158
0.0,0.5232709970625286,0.825978458586739,1.0,0,1,0,1,1,0,1,63.63562209645767,29.987138107652207,122.1577769321624,70.47736330799957,67.41198346526025,103.97539959575792
0.0,0.6079251653568774,0.7997733351536863,1.0,0,1,1,0,1,1,1,63.24255206170066,38.92833340986789,118.68059607632388,67.99915982227608,80.43840956137274,89.18831966003465
0.0,0.5702396175267789,0.7846352782744136,0.0,1,0,1,1,1,0,0,140.3676670621128,130.38398165855858,-4.325673196539441,-93.32718494629664,54.17044468701707,55.3715453412136
0.0,0.65029518497403,0.8208215868200766,0.0,1,0,1,0,1,0,1,-31.727413655272017,150.0033034340384,56.21158102755488,124.0154026669342,27.493799626108085,23.377155446653035
0.0,0.584954680341357,0.8144373427617744,1.0,1,0,1,0,1,0,1,-39.22299494161028,139.66739645464293,36.27763904814991,65.01614329682914,66.71212615676274,60.361614937569385
0.0,0.6334074256305992,0.8035185115313337,1.0,1,0,1,0,1,0,1,173.4790802644128,347.59648014333084,33.921038564253834,68.77376131390709,84.87386870884212,23.76667102546994
0.0,0.5454079980485095,0.7630040121819377,1.0,1,0,1,0,1,0,1,-95.33563148100478,175.87454696109842,121.15937079751107,-105.02051251562644,74.75250247691311,84.5047694075693
0.0,0.7005379899261773,0.8068132742825954,0.0,1,1,1,1,1,0,1,-206.8050998997961,133.01797075145024,-10.009988853443332,-26.86746001425896,137.44329047592964,28.025291611233293
0.0,0.6529239430804608,0.7795939801788587,0.0,0,1,1,0,1,1,1,61.23711726541829,40.3685362620696,19.351364814686,77.78159371159352,7.594833338020887,50.085476506851066
0.0,0.6255997314870677,0.8027892993245825,0.0,0,0,1,1,0,1,1,61.53061973595307,-16.26775827971921,73.48883481338055,-2.632260286629915,18.239402900191443,49.31262303967344
0.0,0.6610274145732316,0.7947354263792936,1.0,0,1,0,1,1,1,1,60.71658897280516,-0.2148421355865082,76.85113715503348,87.48112683671019,7.673345413114752,69.81548659028002
0.0,0.709458055712498,0.7219301356435734,1.0,1,0,1,0,1,0,1,156.1509543591076,135.88417543388314,104.71180351544824,153.85655696643937,107.2290342734461,34.26516420204081
0.0,0.5507906073163031,0.836412547220728,0.0,1,0,1,0,0,0,0,12.789466149406344,200.0686849596077,37.0133388731108,-203.84440130543484,50.91831053440326,78.91027697110377
1.0,0.5717102819796244,0.814061547095948,1.0,1,0,1,0,1,0,1,-26.77088447359509,68.0978569874227,26.549760916380123,44.14209218343397,102.16139235954962,-29.202520146390626
0.0,0.6030831403323006,0.7870841861111911,1.0,0,0,1,1,1,0,1,61.43349445207194,91.39189439953154,99.969422956128,10.659511077903652,-79.5802688289332,78.13391107855568
0.0,0.6441094948991254,0.7415438593376144,0.0,0,1,1,1,1,1,1,63.07545651414413,33.13888495057318,85.6770270043754,15.830773475034654,71.14748505977298,83.9695181547706
0.0,0.5253388009954003,0.8360662101974444,1.0,0,1,0,1,0,1,1,61.10082766632966,-6.463046021688349,0.3458927851683739,119.32155435810851,12.296894807393034,90.2149726538334
0.0,0.5465156129364698,0.7282295388914625,1.0,1,0,1,0,1,0,0,77.86570674273247,108.49129598642864,160.24266223522287,33.08139693161306,75.85904687985649,-26.94773782119161
0.0,0.5624243541586015,0.7994443136887889,0.0,1,0,1,1,1,0,0,97.98829375658669,65.2838947545597,156.6281640077425,29.31330883991276,71.48366829329466,-21.185853701257827
0.0,0.5325283596914901,0.7584531824147982,1.0,1,1,1,0,1,0,0,-65.22651734944039,-41.13625752362341,160.91252047301597,32.98642361767222,78.99819307632305,36.60359362318162
0.0,0.5330848144844265,0.7849228994562104,0.0,0,0,0,1,1,0,1,61.97559671829374,11.42314435242919,121.17012858956056,36.66331288970144,11.677692728357592,104.135898892441
0.0,0.5936303279805906,0.8048744041737654,1.0,1,1,1,0,1,0,1,-64.45579965530642,145.29325678866377,115.28818657655684,18.031856702461607,49.00587352685277,-12.31865462607194
0.0,0.5655436467072608,0.7923888978542054,0.0,0,1,1,0,1,0,1,61.93257482946564,92.20808028204922,122.4931477396855,5.043824210148983,63.52503423642445,66.31467022276632
0.0,0.5635508459008666,0.7992537932164456,1.0,0,0,1,1,1,0,1,60.419497759032026,54.63790608672821,58.22056965102411,46.52079685676224,18.60491874288602,48.40167538500505
0.0,0.6326087605721322,0.8024466373825841,0.0,0,1,1,1,1,1,1,60.552667528296304,83.63191973758725,70.85464227493324,-11.694765774469031,124.35591791346278,86.30098750693445
0.0,0.6090425795447262,0.7957717415361754,1.0,0,1,1,1,1,0,1,60.9655841976491,85.98064841357946,214.7318470601316,111.94941445821084,59.827650746179046,99.51675337357544
0.0,0.5740106364623345,0.7929257478749134,0.0,0,1,1,1,1,0,0,59.35375475240046,29.47669323222334,52.5288832007596,93.9205513656029,-86.093463113399,52.84433783506128
0.0,0.6067551513385436,0.8269486301576453,1.0,1,0,1,1,1,0,1,55.85171404895601,42.88155724286754,172.60504797421368,5.070802516261693,2.3376749334470617,36.07772564232359
0.0,0.6265806320076676,0.8037444995296807,0.0,1,0,1,1,1,0,1,39.581164650428086,29.475651560683787,-16.039897122050206,211.7385960285913,64.91096698356552,51.69373041055262
