Country Block_2,Number of Posts,Percentage of Following,Is Business Account,Class,Is Verified,Is Private,Is Professional Account,Sex,Is Joined Recently,Country Block_1,Number of Followers,Length of Biography,Mean Post Likes,Length of Username,Number of Mutual Followers,Number of Video Posts
0.0,0.8187648388712297,0.8049212644913802,0.0,1,0,1,0,1,1,0,44.11544426338323,56.60043252641808,90.89149532485447,89.10888725652006,43.6012938502817,14.979820845677198
0.0,0.7627151553408008,0.8176477061263994,0.0,1,0,1,0,1,1,0,211.54087467031053,53.75911759506289,45.64431513326475,75.03197150115813,-40.301667263565264,53.84971511010769
0.0,0.5238086662277983,0.8061008388047481,1.0,0,0,0,0,1,1,0,27.539900080055304,88.86378137565245,56.77404433052738,112.02095909111496,-25.1297248174749,50.64092909361426
0.0,0.5519167295075673,0.7301907691786417,0.0,0,0,0,0,1,0,1,65.55825172263444,-54.65452105707792,70.03396246893423,101.55645098755926,149.74743037765933,131.1580381560086
0.0,0.595633858689443,0.8069819391018963,1.0,1,0,1,0,1,0,1,-42.23861740924873,25.60822718849528,54.32889831686469,161.5391910458232,62.189726825758726,36.51599050189903
0.0,0.7255941841373992,0.7836342919969802,1.0,1,0,1,0,0,1,0,69.05388742472668,-45.34077762918025,51.27362858621966,57.03644425487658,-0.9773322331191424,84.31240845549007
0.0,0.5718172422917921,0.8207556947933644,0.0,0,0,0,0,1,1,1,37.33334489667388,83.36651487049103,43.32775965227793,176.801138474075,-97.81313742559564,49.90500318686485
0.0,0.6676477767297893,0.7751160187129645,0.0,0,0,0,0,1,0,1,33.2038004370485,196.6856254967028,92.612521523634,45.21477550306625,186.28349139910512,150.67965063245362
0.0,0.5279030614300743,0.7457423116435553,1.0,0,0,0,0,1,0,1,37.255651557439535,-1.5108271620968736,18.15460488449713,-50.49124967308842,180.5775445346284,222.6935469919159
0.0,0.7306828946621219,0.7952887794008422,0.0,0,0,0,0,1,0,1,82.96287501856045,-163.58397928151084,67.9043970461229,38.47395162734767,28.43713440753268,58.71855503695879
0.0,0.5779703707559355,0.8344667483859578,0.0,0,1,0,0,1,0,0,45.13523127983503,132.3646907303323,66.61072284097176,-4.122306422814805,-43.69202564232772,64.16389996439922
0.0,0.5833522503499218,0.796362345960445,0.0,1,1,1,0,1,0,0,-101.983775029033,28.05503566202671,122.08541682012734,77.96918108866377,93.57471090710882,11.98246549777774
0.0,0.5908437920873537,0.8042658741457908,0.0,1,1,1,1,1,1,0,37.24240077628411,56.24389416377636,55.63516332627744,-3.741355016128324,1.1798745613037127,-30.535109117821364
0.0,0.5231988201012157,0.8061664540239839,1.0,0,0,0,0,1,0,1,47.84457200764162,14.66020271020254,108.07668746005714,142.0184719708699,134.01331709042515,-53.58159147394878
0.0,0.5649280004838997,0.8013968030601709,1.0,1,0,1,1,0,0,1,55.134245051568016,42.2068347848508,74.95672336289041,16.851340262154608,102.9269737533487,14.45970890987521
0.0,0.9122748566526542,0.8090186468079555,0.0,1,0,0,1,0,0,0,1.1394584350222203,-27.54830581078967,151.48329856588236,42.03129520792561,0.6818769800973143,92.44419668570843
0.0,0.6165528398355475,0.8414881185810099,0.0,0,0,0,0,1,0,1,58.006481605602005,28.213679423835167,38.67528569784256,139.38552098541248,33.35929583882886,124.10704924325844
0.0,0.65749746397685,0.8204666064409545,1.0,0,0,0,0,1,1,1,68.29412489935625,195.32338416146249,75.0350233252612,-23.010791229627685,69.69766137412229,65.92666602108292
0.0,0.6159813089403242,0.8154597148963564,0.0,0,0,0,0,1,0,1,57.66283339542149,-25.11209899993814,111.83684446090548,80.24347140511826,-60.50892143045448,79.74301140608863
0.0,0.5549699664796242,0.8107920047979053,0.0,0,0,0,0,1,1,0,48.356026537521565,55.76553672811765,74.71218940694733,-27.23889328903396,65.23020282017981,90.62952646606556
0.0,0.5934807046799492,0.8131832661489633,0.0,1,1,1,0,0,1,0,8.354751621416199,61.79829541040148,126.21856010987162,-59.83363614371893,41.55883754488425,61.64017662549731
0.0,0.5374525625876426,0.814723818628072,0.0,0,0,0,0,1,0,0,30.62638318620209,38.36622694419523,82.7629308209821,-77.65128464094502,158.42463604156626,70.25984714015398
0.0,0.627234039683046,0.8583694892513989,0.0,0,0,0,0,1,1,1,41.47428172008367,-31.84991776892372,42.87342990548893,99.23849847458558,-41.59342972404323,17.946568784151275
0.0,0.5438252951014625,0.7328627285223609,0.0,0,0,0,0,1,1,0,59.24319975820869,95.38693907365334,47.45278501863727,55.127919395539415,42.00073209563924,71.57603903364162
0.0,0.9370001184432492,0.7968336581679754,0.0,0,0,0,0,0,0,1,59.20674609615095,159.23719459012983,84.50065218901025,47.45034074453381,151.63483549998398,82.66846985646794
0.0,0.7363831057937752,0.77112720760219,0.0,1,0,1,1,0,1,0,180.69137776328373,6.412672924164653,103.02380522563335,57.59010019641558,93.09039056337367,24.47747881259472
0.0,0.5544263498098791,0.8443610561518954,1.0,0,0,0,0,1,0,0,45.52442928757908,53.82224231682317,121.66617535125172,63.76841110737777,-36.61955402331533,-129.23176066772874
0.0,0.6231533737759949,0.8358388776574119,1.0,0,0,0,0,1,0,0,30.230593110066405,147.88716530234404,96.39374705542846,-33.25433195675588,32.31131663658368,149.4974309972194
0.0,0.5730920531292207,0.808208774725721,0.0,1,1,1,1,0,0,0,92.3962120116666,33.94562206900422,83.0359473765356,96.2511888763755,70.89600535920155,34.03954691745815
0.0,0.6224159232415989,0.8627893153203583,1.0,0,0,1,0,1,1,1,36.99251191712325,13.697897772224636,46.25768210113552,82.72728601691996,115.84546004784517,21.889629944036017
0.0,0.5390260033921848,0.7702928758108749,1.0,0,0,0,0,1,0,1,60.43394918169005,64.62619230266999,65.35975638630289,69.86938815381933,73.2610480783972,94.80659150119008
0.0,0.5248249997117446,0.8358952563032104,1.0,1,1,1,0,0,0,1,272.4464395337536,1.1361548442228298,120.48484663570665,70.55017036799501,23.21028457220072,11.720368409321209
0.0,0.6829644211975683,0.748301600040027,0.0,1,0,1,1,0,0,0,199.0708723577464,139.2401917068338,63.775623735534055,83.29183313081646,-35.50811157690623,-36.75982571472493
0.0,0.7466484823968885,0.8035443760132523,0.0,1,0,1,0,1,0,1,148.75185878911412,84.52892931716777,37.32103308910628,36.62786341193928,95.42912365465878,-20.295145530864
0.0,0.5233322674400013,0.7763886119440874,0.0,0,0,0,0,0,0,0,52.643104336312085,-81.65287834527516,76.82651006896226,-159.53920876279955,39.25687356423997,70.57626126534468
0.0,0.6311706635414684,0.8145708923465502,1.0,1,1,1,0,0,1,1,107.60323809027555,-22.591665127992428,27.13059780645007,137.38597067450695,92.02743076916916,-51.05760220510581
0.0,0.532433235547045,0.8185326852196669,0.0,1,0,1,0,1,1,1,-21.98151290511328,34.047263909991955,90.70049128781464,75.08960014065654,10.777749429703723,-29.588955924353428
0.0,0.5593249622165574,0.8694204102577057,0.0,1,0,1,0,1,1,0,17.593184946255754,-27.36704165944711,40.386273032102025,84.19017826670056,-35.365578875070696,-11.17795001038604
0.0,0.6060959233367594,0.8038147527009407,1.0,1,0,1,0,1,0,1,134.9195933016121,55.00407875766416,107.59663181468125,217.7641808974059,78.84148704392706,12.922029535357728
0.0,0.5340930341320073,0.7881297125473032,0.0,1,0,1,0,0,1,0,80.098068331061,67.31361983374666,26.96514335523449,125.74850375681864,14.095401210673892,-13.671805710235107
0.0,0.5281352662920326,0.8156173831003963,0.0,1,0,1,0,1,1,0,140.008158470345,41.87864827854506,55.04381140192524,140.09846278129848,-128.3705908039856,13.228472735784012
0.0,0.631010260841477,0.8077949099509761,0.0,0,0,0,0,1,0,1,43.40344688076035,179.00870306103894,14.94488141097623,-79.06617644737297,-39.101018544320425,-29.40314255592179
0.0,0.6264534469276516,0.7437363201127485,0.0,1,0,1,0,1,1,1,255.6160050956333,36.813615281040775,123.6134936539629,49.240048625102375,-61.53185949213436,11.19158236857434
0.0,0.5967978213973938,0.8485377489476846,0.0,0,0,0,0,1,0,0,72.58788043531698,64.24221203936878,17.428129698147984,34.53675158141276,89.71347115338955,88.56553908069158
0.0,0.6077889955360855,0.8214494178494268,0.0,0,0,0,0,1,0,1,66.46716910298093,47.31379461826538,49.43909696367344,46.34351216880158,43.964709357629246,122.35976504095817
0.0,0.6588551250767892,0.8084583572711889,0.0,1,0,1,0,0,0,1,124.34496211868348,30.361107618022587,35.8875304058396,61.67783155067071,105.98600350838667,87.71029851657843
0.0,0.5329185462039393,0.8113596748813565,0.0,0,0,0,0,1,1,1,41.11049496407313,-101.44926511979892,71.36025361893843,13.979361853436776,-50.64816430245884,27.79967343231449
0.0,0.5619186437992804,0.8320971258344442,0.0,0,0,0,0,0,1,1,58.46754136245017,74.58897226502701,56.76513696331883,67.43347522766291,103.5125634183551,37.82590259156509
0.0,0.5832413840924235,0.7487441060570863,0.0,0,1,0,0,1,0,1,64.50887525799915,170.30159348888213,60.71058889360455,-67.11005022300348,-14.327276417085749,84.9093949850881
0.0,0.7159449842395853,0.7906114355004327,1.0,1,1,1,1,0,1,0,-85.12759899830905,45.196532784399736,151.73151892956105,81.26733644720956,-16.582860741165547,38.58465511850152
0.0,0.7357396627758285,0.8098612658435526,1.0,0,0,0,0,0,1,0,49.09719331879071,87.71272973071369,54.34696501744435,83.47605500453875,33.406902491557446,109.24632078401304
0.0,0.5786442246864356,0.777634871559458,0.0,0,0,0,0,0,0,0,73.0680118799789,175.386348252919,135.64867666018426,-46.00188864856729,-93.9832293593166,69.18548848140281
0.0,0.5371866247389692,0.82831162506472,1.0,1,0,1,1,1,0,0,77.08802347661751,56.392439877854535,78.98099515617866,-49.15463602006047,58.75261524745996,3.845515488331662
0.0,0.6128091722905811,0.8502658153791999,0.0,0,0,0,0,1,0,1,67.02668680724479,131.7187135216062,52.14252551813247,4.035578915926179,31.337295512998203,119.96040539002004
0.0,0.7005379899261773,0.8068132742825954,0.0,1,0,1,0,0,1,0,113.02176211389462,-48.117071488375686,127.30134121530544,148.28441673810454,79.40253810755843,-25.97581231063145
0.0,0.5741453512464341,0.7731795907106835,0.0,1,1,1,1,0,0,0,-5.986842204104633,33.38325382863585,55.5382576041207,71.87696161937303,-54.06173183315562,19.06333260997416
0.0,0.6117338214721185,0.8018372950357995,0.0,1,0,1,0,0,0,1,158.9487220169727,-58.27030930448285,89.54069715545631,60.2871171943736,120.71152234558522,-5.699277224958351
0.0,0.5487887156715886,0.7810201711411188,0.0,1,0,1,1,1,0,0,240.31858193497223,16.78661700890192,121.4005901610528,145.85280876532772,53.82956491293853,46.30682855963467
0.0,0.5242489905108064,0.7988502032792273,1.0,1,0,1,0,1,1,0,88.94503325401412,-30.412779239409844,125.0562120253544,76.6311484710482,64.21645011017607,-43.47560915490054
0.0,0.5399224137903949,0.8171173960898092,1.0,1,0,1,0,1,1,0,135.07540397477771,47.95533009459016,103.02773485137573,94.715206420779,44.88911889794056,31.77464905111776
0.0,0.6444013110210444,0.7962697805815543,0.0,0,0,0,0,1,0,0,48.957788218587,163.30555674039363,52.16169370631405,78.5427500006647,39.904295322648665,105.1764934825807
0.0,0.5341606431656897,0.8078643566502792,1.0,1,1,1,0,0,0,0,-8.40212057656045,146.87952737550282,112.9388316814601,-4.1693336839695405,53.03856024415854,45.96358124414352
0.0,0.5488466370907374,0.7395035034844815,0.0,0,0,0,0,1,0,1,73.30913348214371,-33.56325405525898,99.70540333305236,9.682379532677055,-13.480438067755609,74.02833905710416
0.0,0.6819512825972435,0.7488976093374875,0.0,1,1,1,0,0,1,0,-32.673979494752345,176.7215501778767,53.19323147625732,7.603262903740003,-78.05574802865374,-29.673698659961424
0.0,0.5545896866934937,0.7573909272078072,0.0,1,0,1,0,1,0,0,220.7428448078585,13.186065239648986,42.1090654073069,91.39753947348616,130.04809025798832,71.75825494136055
0.0,0.545221457256767,0.7692926420074432,1.0,1,0,1,0,0,0,1,96.4445880465851,58.87375081604631,140.92532027420452,64.02532514744524,44.96064484236181,-75.35676541793504
1.0,0.5316553244019517,0.7998977679349513,0.0,1,1,1,1,1,1,0,-83.21773597584436,44.807784153526725,99.322176565803,135.5418143181102,18.440741961886737,63.91010418092395
0.0,0.5231571518715389,0.8296468425592507,0.0,0,0,0,1,1,0,1,64.26663568797737,64.74273550884767,54.21911495673455,64.71809226558707,-13.647238610736586,118.44920516358776
0.0,0.6393797061906841,0.7634602633784453,1.0,1,0,1,0,0,1,0,75.75268967363291,-33.58685117317276,105.88200923926848,116.8434868930893,79.58527954002588,123.21546505068792
0.0,0.5370542005134185,0.8374697057800956,0.0,1,0,1,0,1,0,0,-4.068906290425417,157.66952164363192,80.7311964274801,59.01506166382855,123.69286883220067,-40.238398647903225
0.0,0.6201775718160357,0.7546618588677703,0.0,1,0,1,0,0,1,0,-95.74894049805737,87.69646495537829,53.4561078769578,224.65422609996392,14.159864330200548,72.81531452321285
0.0,0.5648810688835678,0.7932420893198444,0.0,0,0,0,0,1,0,0,40.37065324975661,107.4727974037016,100.72107552959925,-78.70332507905673,101.74260578256364,270.5176757392903
0.0,0.6126937359316786,0.7867977207799169,0.0,1,0,1,0,0,1,1,105.02175936121762,116.06162726829498,37.36900502360857,135.90761950768422,141.98462379925417,25.24268919874133
0.0,0.644037892342451,0.814610773355956,0.0,1,1,1,0,1,1,1,84.92509432510998,39.12414946004475,68.19047217098998,-17.210955333870217,179.79595338666056,-20.25286781837888
0.0,0.5619316005752983,0.7716710171764856,1.0,0,0,0,0,1,0,0,63.65150476502604,137.28686051887456,59.98717035997728,35.907357033261654,159.15448316584602,140.54288684605902
0.0,0.6508305711477003,0.8183596666291181,1.0,0,0,0,0,1,1,1,64.78351433441127,121.25198113585688,78.19208762884385,-106.88346742022895,81.81964484723275,-53.80591968735303
0.0,0.7112658098945578,0.7604961123572476,0.0,0,0,0,0,0,1,1,54.21709290017908,55.04297250458047,126.3988209963382,-1.1684070384886098,-35.87702996430278,7.560253955019959
0.0,0.7145601722842506,0.7900754535835028,0.0,0,0,0,0,1,0,0,52.24185476977665,114.31091039630888,43.15759925710403,-4.947258723765604,-48.919465060407575,116.80660874913636
0.0,0.5406923048431159,0.779312651919405,0.0,0,0,0,1,1,1,0,56.69538678320965,7.859446354837715,49.56511050618536,3.2341728302456136,-35.39541085361215,31.947914751502097
0.0,0.57705328665193,0.8227697020576901,1.0,0,1,0,0,1,0,0,33.358034985933536,-63.74026710355014,30.354411696007865,2.1791487378326018,-26.30740396020282,56.70066469647141
0.0,0.6762918906018507,0.7561351099974708,1.0,0,0,0,0,0,0,0,69.80162036296227,237.6953372554705,94.20105366894454,152.4700048077092,-92.81037605512988,129.10723941877237
0.0,0.5923647074207471,0.8539969354603402,0.0,0,0,0,1,1,0,1,41.74847279258839,40.34896717019201,143.01138621934695,97.0846971897455,39.27967777426585,21.831544804626866
0.0,0.542417884255494,0.8253368114849798,0.0,0,0,0,0,1,0,1,63.53723400249827,-76.38945116089457,119.2301522201868,-29.012567910816813,4.995922134045252,99.86055700018602
0.0,0.5841639125291097,0.7877108967492237,1.0,0,0,0,0,1,0,1,64.92295115694569,152.88137362599971,2.156668953227566,-9.983296180758929,76.7671797842296,121.35040756226988
0.0,0.7671485985880837,0.7276548372249472,1.0,0,0,0,0,0,0,0,47.79772512222303,194.57636806585737,112.84524385492604,39.26442674140439,174.24003139923724,76.93240124450872
0.0,0.6393117628021932,0.830891659519419,1.0,1,0,1,1,0,1,1,-9.875718421877536,-12.22486404998481,138.42620727109465,75.62983616501734,41.52495763896695,75.82164848566329
0.0,0.63943859398889,0.8295536125932299,0.0,1,0,1,0,0,1,0,89.03133990374174,101.4897204697186,-9.277796487272,79.42109208274184,5.247225524745502,-48.21492145940002
0.0,0.6824087930292869,0.8438902882212438,0.0,1,1,1,0,1,1,0,-111.93579657892909,-22.2072999301638,38.37442967269757,-31.351244237014512,129.44637685921117,103.5918714732563
0.0,0.7475728433490885,0.8064503808739796,0.0,1,0,1,0,1,0,0,98.69879066656732,6.4498436239653145,116.13308768442396,-76.84862148534154,17.2091430001376,14.287011065570212
0.0,0.6159721386959637,0.8665039702903619,1.0,0,0,0,1,1,0,1,66.44060001535242,74.53530480482851,45.26396796289697,-71.05844405962775,19.977978711506147,145.58411848035
0.0,0.6190387326975124,0.7759590009695392,1.0,0,0,0,0,1,0,0,56.76116202450244,319.94670372503407,150.2883444313518,-54.9514054524106,40.02932700744066,44.541184341191546
0.0,0.5893447838370662,0.8075963397982782,0.0,0,0,0,0,1,1,0,42.83597201880725,151.04368752260052,61.781083793200445,20.07285474237462,133.9098470472846,45.60244357102909
0.0,0.5948722011014199,0.7943157048894944,0.0,0,0,0,0,0,1,0,45.0854896004069,-9.305480488627891,61.333280020294765,-0.0006572144731205,-91.89891899676684,-67.40029288108721
0.0,0.7106382215612428,0.8325323033706725,0.0,1,0,1,0,1,1,0,219.3813405906249,-70.33042275716687,62.90997918433001,41.76995451703445,15.288665940809196,-31.0941901524736
0.0,0.5949230525604957,0.8479982902052012,1.0,0,0,0,0,1,1,1,63.98272665386683,11.842194371124856,88.94229084477385,99.02468095902113,-66.95981366682012,155.53469169850723
0.0,0.6757473839988893,0.7904470441009526,1.0,1,0,1,1,1,1,0,87.24009251408712,4.001926922075263,71.75619940455685,141.78672386902434,38.83440326126329,38.8592497628356
0.0,0.5735732856372607,0.811764984905707,0.0,0,0,0,0,1,0,0,65.02592330813869,221.59163837221973,121.87405227874962,-106.72564359308664,145.33815062436014,129.2304883122469
0.0,0.5965973441001214,0.7854761795053659,0.0,0,0,0,0,1,0,0,34.769460952129265,132.86290850563034,66.63946615560161,117.24143198873558,-6.361217424506023,93.84772033287663
1.0,0.6161050991713675,0.7763580159117939,0.0,0,0,0,0,1,0,1,52.27840580091995,0.0108727899142877,119.9938552119001,-83.94681636773352,-25.8993631841073,146.5522906246852
0.0,0.5223538264558673,0.825077942416526,0.0,0,0,0,0,1,0,1,68.94264266693952,-61.07958346625605,59.64403759261364,-39.729811427748174,67.92825092622698,3.6258027904230943
0.0,0.5662674991170739,0.7681090294822538,0.0,0,0,0,0,1,0,0,65.445332603915,96.12331838626496,103.80761392555448,82.10336641948663,-185.64980791286968,97.0201704794382
0.0,0.6787545055477816,0.7996909131513689,0.0,1,0,1,0,0,1,0,169.0767913324491,41.42856311363633,92.42713076210453,36.843690479845,-15.83234023588156,38.795827004837705
0.0,0.6945076448492282,0.8647321171889187,0.0,0,0,0,0,1,1,1,59.34434250919127,-6.728929589625636,14.73685517040846,70.28075366293882,101.1403692474061,79.12319167078495
0.0,0.5896121169727031,0.7577393800570604,0.0,1,0,1,0,1,0,1,54.91311280474653,47.84749804525301,100.46334134901636,8.508234120675532,166.5158804966751,48.07408438869531
0.0,0.7082864665547383,0.7986003105252092,0.0,1,0,1,0,1,0,0,56.55385982678858,31.17373657887094,9.43376550907726,24.008109789105006,-13.267316006560534,-61.05196765943049
0.0,0.5814499666627505,0.8216494287603988,0.0,1,0,1,0,0,1,1,119.8851476411382,-26.98575822921228,73.87229772219816,45.76537506078828,138.0441424530295,9.18857700898825
0.0,0.5675847358146696,0.7811215588244584,0.0,0,0,0,0,0,1,1,45.17283146213467,179.52797833802487,68.9684858676967,2.875970370692942,126.31694759217974,126.62570495301516
0.0,0.57709763617779,0.8167901958713317,0.0,0,0,0,0,0,0,1,28.57473926065224,207.66760422172555,41.421333529239696,27.19870866295321,-92.50967817872828,156.50818782383058
0.0,0.7359670530158597,0.7843667683043876,0.0,0,0,0,0,1,0,0,46.80617750856915,-64.92549130684282,10.566906317839384,111.8986006383878,28.480588178775257,84.94908029005867
0.0,0.537214077020005,0.7627713269200149,1.0,0,0,0,0,1,0,0,55.14224378886982,-60.531321209808254,88.91058918509783,41.50043838297386,10.951299018622894,76.65746295422225
0.0,0.5663830679523986,0.7564059631376621,0.0,0,0,0,0,1,0,1,15.64226736982136,154.8836512616436,-38.1935392166108,-138.85264659063913,147.90802707686817,35.08643025148826
0.0,0.5820974250714451,0.8206322396234622,0.0,0,1,0,0,1,0,0,47.86928414508888,-3.512195319538691,86.22041004072184,-4.656056846532266,11.458640643428186,78.32731339712775
0.0,0.6138344453871358,0.8162246910854486,1.0,1,0,0,0,0,1,0,35.22705459841483,1.2516557767249878,55.73288808932941,188.42084926994715,90.93527693974625,41.2686993132281
0.0,0.521444047923019,0.8109199225591724,0.0,1,0,1,0,1,0,0,29.739753569638843,-30.925220451216845,177.4708594159963,5.855684780709261,17.634796956885623,63.19284279352812
0.0,0.6557048868713706,0.839722369912763,0.0,0,0,0,0,1,0,0,38.82323087874533,60.19862529051947,60.317547127051,-149.7946330131392,63.68174314937903,35.22040800145871
0.0,0.6207640230116348,0.7785302606865747,1.0,0,0,0,0,1,0,0,39.412988556378906,119.48998710985506,24.342180713396964,32.427762210369686,144.28733777164504,138.06273925422175
0.0,0.6083919404252169,0.8090822544860523,0.0,1,0,1,1,0,0,0,213.4207461615409,22.271315006368788,135.53801480023373,4.881412835279633,-0.1895814098506179,-32.04646553011148
0.0,0.5635508459008666,0.7992537932164456,1.0,0,0,0,0,1,0,1,61.80541844691712,212.0469574957975,108.51896808770854,-41.06927624121203,29.961676473223243,141.8340888781584
0.0,0.7519264637884391,0.7919812663063059,1.0,0,0,0,0,1,0,1,27.22484950931936,76.15492680046559,38.13377428646463,-79.39657063563611,33.91359794976723,149.33400330095571
0.0,0.618832655073939,0.7219245355332564,0.0,1,0,1,0,0,1,0,56.4746189285234,43.45130388115054,90.514783075373,114.33988775602438,53.05300149641742,29.05581016870029
0.0,0.615257481570507,0.8027649495876842,1.0,0,0,0,0,1,0,0,59.77098080133866,-7.595530488391134,49.08013739236934,-87.97390958057612,143.22760728831332,76.26822623711658
0.0,0.7599972228039473,0.8298437153244973,0.0,0,0,0,0,1,1,0,44.00735498146241,-145.95713094676393,30.562520738701416,114.80217091917768,-24.6667673282778,49.592952595762185
0.0,0.6857898681634088,0.8481096604132232,0.0,0,0,0,0,1,0,1,29.73206017697433,2.826579632805334,2.0148078283046544,-103.10790717016486,93.3688960041692,130.27701757227237
0.0,0.716580666280641,0.8139406947365864,0.0,0,1,0,1,0,0,0,45.866332329494725,165.88482837691492,62.31130031161015,-44.93926925317224,191.5975770255937,89.42089715246351
0.0,0.6614461330119719,0.7601767946410044,1.0,0,0,0,0,1,0,1,75.53283409994543,56.98946744659389,114.5478538984043,-132.28239704119522,187.8556927385125,130.8595487796487
0.0,0.5435699569603112,0.8062773127102659,0.0,1,0,1,0,1,0,1,77.8172772175895,-36.53093191264526,54.04532819880433,11.790174194561535,-46.13047731547272,37.50147963053272
0.0,0.5776156180727984,0.8022595978750623,0.0,0,0,0,1,1,0,0,49.091526883610186,24.5523195201081,50.05553063703195,40.76428174276545,124.78842919335636,39.18969573215583
0.0,0.5585272343508025,0.8036950537631943,0.0,1,1,1,0,0,0,0,-2.0893373511785853,9.044194783561656,106.94441099786916,102.17347808302694,68.75872920205714,-22.97178432411433
0.0,0.6463911751282118,0.7675795206878006,1.0,0,0,0,0,1,0,1,61.93752776991437,85.09176751406712,34.15332630408862,-40.096148337935965,25.22416958657456,70.83062455394874
0.0,0.5629358486358238,0.7661751464954482,0.0,1,0,1,1,1,1,1,-51.26652199261055,92.28899957475954,46.69882573029146,-21.08026137010997,1.1489808511960575,17.621757831397566
0.0,0.5627225319607543,0.7835205327061316,1.0,0,0,0,0,0,0,1,73.62442602958527,-93.73033221627162,131.91950717724765,18.513083973217444,-58.27983789095791,90.24730946882492
0.0,0.7059468708367301,0.7485559360584724,1.0,0,0,0,0,1,0,0,62.78195101985204,107.1007663628827,66.51912420587843,90.90936339959129,28.135192478036974,51.50637365876537
0.0,0.633170001253063,0.767722385405224,1.0,0,0,0,0,0,0,0,65.73969389641752,113.0174652158223,40.877536444521056,174.63957774873396,107.02767624143112,144.60429702545957
0.0,0.7610627493776179,0.831055774462142,0.0,1,0,1,0,0,0,1,-17.975911855353715,38.959610020019646,70.7889514294402,95.40383876687648,9.088878531715912,-8.021389024738891
0.0,0.570310258764711,0.8799456535245995,0.0,0,0,0,0,1,1,1,40.69505555616636,148.53336122436815,90.13748536845486,-64.65637514939948,32.80973008070184,122.34584284289645
0.0,0.5350046666843955,0.8063560545715874,0.0,1,0,1,1,0,0,0,58.64367217465649,115.0230560896604,92.94024261142792,30.00113601990333,112.62723781475536,69.22445408420172
0.0,0.6296857397315784,0.7931859142354456,0.0,0,0,0,0,0,0,0,80.4751959839834,65.5879512555662,88.86263718868,-53.85139971833014,182.91192255978632,103.56064270144404
0.0,0.7467582000536929,0.813209414059338,0.0,0,0,0,0,1,0,0,53.169700461567786,309.8534082849334,57.01124489696296,35.86334166648172,7.44905312965129,163.3983775582601
0.0,0.7344461568033642,0.7337382281181085,0.0,1,1,1,0,1,1,0,171.63228053147978,55.61785081650898,98.12831260321764,-119.43705959987544,159.22118327488624,94.03662575085778
0.0,0.6023113539360706,0.7524901226375923,0.0,1,0,1,0,0,0,1,189.121286282464,44.57039255980047,160.99379361851456,-64.30750342672529,55.22086233823273,42.50754522668678
0.0,0.6285926102941668,0.8087874439400184,0.0,0,0,0,0,0,0,1,39.58856898456136,-86.19903669257738,115.5304840980534,-97.07965001992332,-40.46668228161536,71.0340676357074
0.0,0.5388016908055683,0.7744408039443342,1.0,1,0,1,1,1,1,0,177.06522379970707,-75.68012834335099,87.26066414808984,128.14537364521348,69.65674084948547,-18.56573391291574
0.0,0.5522375953849626,0.8061878149354879,0.0,1,1,1,0,1,1,0,-27.90929004059396,81.43039571626797,103.84174378865802,15.197422996276636,108.8664127368696,43.24105334402546
0.0,0.544227449439652,0.7767077430639605,0.0,1,0,1,0,0,1,1,-175.0394977086344,38.13708778947559,114.32915754983208,23.74603205625411,130.05208236212158,-0.408777001438013
0.0,0.5303298104922775,0.8247751637636045,0.0,1,0,1,1,0,1,0,67.2446221498654,14.885682746962978,98.13973450223992,155.60713552223703,98.15334588877644,-34.43701508016478
0.0,0.5787970396355817,0.8126784646599059,0.0,0,0,0,0,1,1,0,68.36428167140244,40.5196445665929,47.53059397545506,-85.76934643422646,42.73961657407335,238.5022433973441
0.0,0.6316960627596719,0.8227309109431682,0.0,1,1,1,1,0,0,0,217.4278372447142,95.87721514160528,116.7722077179895,140.50651617787037,99.18415051753593,61.71603968408478
0.0,0.5782749748752944,0.8207812258731487,0.0,0,0,0,0,1,1,0,34.756707203248766,156.5693157766828,113.28906492992948,82.29038354701312,127.0272921370252,41.714194830093
0.0,0.5427307182213595,0.7977056882413773,0.0,0,0,1,0,1,0,0,43.28180996399966,114.8179125605387,140.9249099164632,55.411825765235285,-16.45229747046409,99.33066407368445
0.0,0.5639355571746398,0.7238514699698024,0.0,0,0,0,0,1,0,0,60.15046199238544,99.671726839494,22.029057520648777,-17.896198794585914,87.22018271377135,63.94441180927584
0.0,0.6024732663909574,0.7960672105299751,0.0,1,0,1,0,1,1,1,221.5358819879668,26.08176563265836,77.30729207629028,125.35215873632208,19.08328037428734,-36.70287368622074
0.0,0.6200128604963617,0.847706127380484,1.0,1,1,1,0,0,0,1,115.76207764381655,48.61563859961914,41.43431555163829,67.65881161138155,-69.00269935121096,-91.46718041320364
0.0,0.7096831226519028,0.7243241542395729,0.0,1,0,1,0,0,1,0,222.31147332492225,106.88440759320562,-12.590732382531286,79.12519855766897,-25.92596016408686,-27.985866879231143
0.0,0.5952289850946109,0.7499779929580841,1.0,1,0,1,0,0,1,0,65.8078855110961,46.25254257303416,4.181805691714772,65.7284173033518,20.62711468946371,61.00887989187925
0.0,0.5252078322724997,0.8721388799026878,0.0,1,0,1,1,0,0,0,42.36758435332455,114.04587711647244,112.95656734477072,91.09165906703868,85.74217678531609,-55.19608387709427
0.0,0.7348215278103662,0.7431403188832492,0.0,0,0,0,0,1,0,1,52.26055387515641,70.12124918971053,59.132181135509896,-137.2167550629958,79.07492248165507,141.16869887635
